"act_type","final_result","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","id1"
"3",1.0,0.0,18.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,3940.0
"4",1.0,1.0,49.0,43.0,11.0,12.0,14.0,13.0,29.0,18.0,0.0,3940.0
"5",1.0,0.0,0.0,64.0,0.0,36.0,36.0,0.0,32.0,0.0,0.0,3940.0
"6",1.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,10.0,6.0,0.0,3940.0
"7",1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3940.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3940.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.0
"14",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.0
"1",0.0,41.0,53.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3941.0
"2",0.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3941.0
"3",0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3941.0
"4",0.0,20.0,19.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3941.0
"5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3941.0
"6",0.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3941.0
"7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3941.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3941.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3941.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3941.0
"14",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3941.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3941.0
"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942.0
"2",0.0,33.0,53.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,3942.0
"3",0.0,6.0,9.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,3942.0
"4",0.0,9.0,38.0,2.0,13.0,6.0,0.0,9.0,0.0,0.0,0.0,3942.0
"5",0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942.0
"6",0.0,6.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3942.0
"7",0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942.0
"1",1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3943.0
"2",1.0,1.0,0.0,5.0,1.0,2.0,41.0,0.0,18.0,1.0,0.0,3943.0
"3",1.0,0.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,4.0,0.0,3943.0
"4",1.0,8.0,7.0,8.0,10.0,3.0,18.0,6.0,14.0,6.0,0.0,3943.0
"5",1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3943.0
"6",1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,3943.0
"7",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3943.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3943.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3943.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3943.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3943.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3943.0
"1",0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0
"2",0.0,0.0,27.0,54.0,0.0,5.0,48.0,32.0,35.0,4.0,0.0,3944.0
"3",0.0,1.0,11.0,12.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,3944.0
"4",0.0,7.0,36.0,61.0,0.0,4.0,16.0,5.0,4.0,4.0,0.0,3944.0
"5",0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0
"6",0.0,3.0,12.0,17.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,3944.0
"7",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0
"1",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.0
"2",0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.0
"3",0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.0
"4",0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.0
"5",0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.0
"6",0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.0
"7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.0
"14",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.0
"1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0
"2",1.0,49.0,45.0,65.0,31.0,88.0,190.0,88.0,78.0,13.0,0.0,3946.0
"3",1.0,2.0,14.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3946.0
"4",1.0,12.0,16.0,16.0,9.0,22.0,26.0,13.0,15.0,5.0,2.0,3946.0
"5",1.0,0.0,0.0,96.0,0.0,26.0,46.0,0.0,4.0,0.0,0.0,3946.0
"6",1.0,4.0,8.0,3.0,2.0,0.0,3.0,0.0,4.0,1.0,0.0,3946.0
"7",1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0
"9",1.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,3946.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,3946.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0
"1",1.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,3947.0
"2",1.0,7.0,18.0,8.0,5.0,16.0,16.0,98.0,120.0,30.0,0.0,3947.0
"3",1.0,0.0,1.0,2.0,0.0,1.0,5.0,4.0,9.0,0.0,0.0,3947.0
"4",1.0,2.0,17.0,14.0,9.0,5.0,8.0,13.0,23.0,3.0,0.0,3947.0
"5",1.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3947.0
"6",1.0,3.0,3.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3947.0
"7",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3947.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3947.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3947.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3947.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3947.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3947.0
"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948.0
"2",0.0,5.0,55.0,19.0,9.0,18.0,24.0,68.0,4.0,0.0,0.0,3948.0
"3",0.0,2.0,4.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,3948.0
"4",0.0,5.0,4.0,12.0,3.0,8.0,2.0,3.0,1.0,0.0,0.0,3948.0
"5",0.0,0.0,0.0,12.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,3948.0
"6",0.0,3.0,10.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,3948.0
"7",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3948.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948.0
"1",1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3949.0
"2",1.0,0.0,3.0,62.0,6.0,41.0,10.0,0.0,3.0,0.0,0.0,3949.0
"3",1.0,0.0,6.0,4.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,3949.0
"4",1.0,1.0,10.0,9.0,5.0,20.0,8.0,1.0,1.0,0.0,0.0,3949.0
"5",1.0,0.0,0.0,85.0,0.0,34.0,4.0,0.0,0.0,0.0,0.0,3949.0
"6",1.0,1.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3949.0
"7",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3949.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3949.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3949.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3949.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3949.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3949.0
"1",1.0,196.0,507.0,265.0,40.0,190.0,130.0,68.0,68.0,102.0,10.0,3950.0
"2",1.0,72.0,240.0,168.0,405.0,281.0,214.0,174.0,211.0,103.0,0.0,3950.0
"3",1.0,20.0,33.0,7.0,3.0,13.0,7.0,1.0,17.0,7.0,0.0,3950.0
"4",1.0,48.0,159.0,156.0,38.0,96.0,83.0,72.0,64.0,41.0,8.0,3950.0
"5",1.0,0.0,32.0,63.0,34.0,0.0,26.0,32.0,27.0,0.0,0.0,3950.0
"6",1.0,10.0,13.0,43.0,0.0,1.0,9.0,10.0,14.0,1.0,0.0,3950.0
"7",1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3950.0
"9",1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,2.0,1.0,0.0,3950.0
"12",1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,7.0,0.0,0.0,3950.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3950.0
"14",1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3950.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3950.0
"1",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951.0
"2",1.0,24.0,291.0,12.0,15.0,20.0,21.0,42.0,61.0,126.0,0.0,3951.0
"3",1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951.0
"4",1.0,2.0,34.0,9.0,4.0,13.0,2.0,7.0,6.0,23.0,0.0,3951.0
"5",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3951.0
"6",1.0,1.0,8.0,7.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,3951.0
"7",1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951.0
"1",1.0,2.0,19.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,5.0,3952.0
"2",1.0,9.0,11.0,0.0,0.0,16.0,0.0,21.0,28.0,0.0,0.0,3952.0
"3",1.0,1.0,8.0,1.0,0.0,7.0,1.0,0.0,0.0,3.0,1.0,3952.0
"4",1.0,6.0,24.0,5.0,0.0,16.0,4.0,2.0,4.0,2.0,10.0,3952.0
"5",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3952.0
"6",1.0,0.0,7.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,3952.0
"7",1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3952.0
"9",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3952.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3952.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3952.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3952.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3952.0
"1",1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3953.0
"2",1.0,9.0,31.0,34.0,2.0,35.0,42.0,20.0,54.0,0.0,0.0,3953.0
"3",1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3953.0
"4",1.0,6.0,26.0,17.0,3.0,14.0,4.0,2.0,10.0,1.0,1.0,3953.0
"5",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3953.0
"6",1.0,4.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3953.0
"7",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3953.0
"9",1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3953.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3953.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3953.0
"14",1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3953.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3953.0
"1",1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,3954.0
"2",1.0,29.0,37.0,31.0,34.0,23.0,245.0,0.0,178.0,208.0,0.0,3954.0
"3",1.0,2.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,1.0,0.0,3954.0
"4",1.0,12.0,24.0,27.0,14.0,13.0,23.0,13.0,24.0,24.0,0.0,3954.0
"5",1.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3954.0
"6",1.0,1.0,5.0,2.0,4.0,1.0,0.0,0.0,6.0,5.0,0.0,3954.0
"7",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3954.0
"9",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3954.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,3954.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3954.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3954.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3954.0
"1",0.0,0.0,1.0,5.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,3955.0
"2",0.0,0.0,27.0,25.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,3955.0
"3",0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3955.0
"4",0.0,0.0,11.0,16.0,6.0,10.0,0.0,0.0,8.0,0.0,0.0,3955.0
"5",0.0,0.0,0.0,40.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,3955.0
"6",0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3955.0
"7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3955.0
"9",0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3955.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3955.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3955.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3955.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3955.0
"1",1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3956.0
"2",1.0,13.0,39.0,29.0,24.0,2.0,33.0,0.0,5.0,33.0,0.0,3956.0
"3",1.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,0.0,3956.0
"4",1.0,21.0,36.0,18.0,9.0,7.0,5.0,0.0,7.0,15.0,4.0,3956.0
"5",1.0,0.0,0.0,73.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,3956.0
"6",1.0,4.0,10.0,2.0,1.0,3.0,0.0,0.0,0.0,19.0,0.0,3956.0
"7",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3956.0
"9",1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3956.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3956.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3956.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3956.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3956.0
"1",1.0,63.0,143.0,88.0,6.0,24.0,0.0,3.0,8.0,6.0,0.0,3957.0
"2",1.0,49.0,40.0,18.0,7.0,41.0,36.0,63.0,77.0,14.0,0.0,3957.0
"3",1.0,10.0,13.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,0.0,3957.0
"4",1.0,50.0,85.0,54.0,9.0,31.0,4.0,14.0,8.0,25.0,0.0,3957.0
"5",1.0,0.0,0.0,11.0,0.0,28.0,0.0,0.0,0.0,135.0,0.0,3957.0
"6",1.0,12.0,7.0,1.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,3957.0
"7",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3957.0
"9",1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3957.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3957.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3957.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3957.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3957.0
"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.0
"2",0.0,20.0,21.0,36.0,28.0,0.0,110.0,3.0,181.0,21.0,0.0,3958.0
"3",0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,3958.0
"4",0.0,13.0,21.0,17.0,16.0,0.0,11.0,5.0,14.0,4.0,1.0,3958.0
"5",0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.0
"6",0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3958.0
"7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3958.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3958.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.0
"1",1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3959.0
"2",1.0,0.0,0.0,0.0,0.0,19.0,33.0,8.0,9.0,0.0,0.0,3959.0
"3",1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,3959.0
"4",1.0,4.0,4.0,1.0,0.0,4.0,2.0,5.0,3.0,0.0,0.0,3959.0
"5",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3959.0
"6",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3959.0
"7",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3959.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3959.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3959.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3959.0
"14",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3959.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3959.0
"1",1.0,7.0,42.0,27.0,13.0,0.0,22.0,14.0,3.0,15.0,0.0,3960.0
"2",1.0,63.0,111.0,7.0,45.0,10.0,56.0,198.0,136.0,14.0,0.0,3960.0
"3",1.0,6.0,10.0,4.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,3960.0
"4",1.0,33.0,55.0,29.0,25.0,4.0,21.0,19.0,20.0,10.0,0.0,3960.0
"5",1.0,0.0,49.0,0.0,0.0,8.0,0.0,26.0,0.0,0.0,0.0,3960.0
"6",1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,6.0,3.0,0.0,3960.0
"7",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.0
"9",1.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,3960.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,3960.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.0
"14",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.0
"1",1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3961.0
"2",1.0,17.0,10.0,27.0,3.0,13.0,0.0,63.0,52.0,93.0,0.0,3961.0
"3",1.0,1.0,9.0,9.0,7.0,7.0,1.0,15.0,3.0,4.0,0.0,3961.0
"4",1.0,2.0,12.0,13.0,3.0,12.0,5.0,19.0,16.0,69.0,0.0,3961.0
"5",1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3961.0
"6",1.0,2.0,3.0,2.0,3.0,3.0,1.0,8.0,3.0,23.0,0.0,3961.0
"7",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3961.0
"9",1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3961.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3961.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3961.0
"14",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3961.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3961.0
"1",0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3962.0
"2",0.0,24.0,50.0,19.0,22.0,49.0,0.0,10.0,17.0,11.0,0.0,3962.0
"3",0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3962.0
"4",0.0,10.0,29.0,14.0,23.0,18.0,2.0,4.0,5.0,4.0,0.0,3962.0
"5",0.0,0.0,0.0,72.0,30.0,27.0,17.0,0.0,33.0,7.0,0.0,3962.0
"6",0.0,1.0,18.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,3962.0
