"act_type","final_result","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","id1"
"12",1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5151.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5151.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5151.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5151.0
"1",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.0
"2",0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.0
"3",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.0
"4",0.0,27.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.0
"5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.0
"6",0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.0
"7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.0
"14",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.0
"1",1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,5153.0
"2",1.0,1.0,27.0,9.0,5.0,12.0,86.0,0.0,2.0,0.0,0.0,5153.0
"3",1.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5153.0
"4",1.0,2.0,16.0,3.0,5.0,3.0,16.0,0.0,1.0,0.0,0.0,5153.0
"5",1.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,5153.0
"6",1.0,0.0,14.0,3.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,5153.0
"7",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5153.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5153.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5153.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5153.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5153.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5153.0
"1",1.0,4.0,0.0,10.0,0.0,5.0,17.0,0.0,13.0,0.0,0.0,5154.0
"2",1.0,6.0,44.0,68.0,16.0,108.0,104.0,101.0,66.0,7.0,0.0,5154.0
"3",1.0,6.0,10.0,0.0,0.0,7.0,9.0,0.0,7.0,0.0,0.0,5154.0
"4",1.0,19.0,26.0,36.0,13.0,36.0,35.0,23.0,29.0,3.0,1.0,5154.0
"5",1.0,0.0,0.0,51.0,0.0,27.0,37.0,0.0,0.0,0.0,0.0,5154.0
"6",1.0,2.0,11.0,1.0,0.0,0.0,7.0,2.0,11.0,0.0,0.0,5154.0
"7",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5154.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5154.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,5154.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5154.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5154.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5154.0
"1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5155.0
"2",1.0,2.0,0.0,13.0,0.0,24.0,24.0,13.0,37.0,90.0,0.0,5155.0
"3",1.0,0.0,0.0,9.0,1.0,7.0,4.0,1.0,9.0,1.0,0.0,5155.0
"4",1.0,2.0,7.0,27.0,4.0,27.0,11.0,11.0,32.0,22.0,0.0,5155.0
"5",1.0,0.0,0.0,7.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,5155.0
"6",1.0,0.0,0.0,8.0,1.0,0.0,5.0,1.0,5.0,5.0,0.0,5155.0
"7",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5155.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5155.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5155.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5155.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5155.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5155.0
"1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5156.0
"2",1.0,3.0,208.0,83.0,22.0,133.0,70.0,203.0,149.0,0.0,0.0,5156.0
"3",1.0,0.0,42.0,3.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,5156.0
"4",1.0,1.0,52.0,36.0,16.0,42.0,3.0,21.0,13.0,6.0,0.0,5156.0
"5",1.0,0.0,0.0,101.0,0.0,41.0,0.0,4.0,0.0,0.0,0.0,5156.0
"6",1.0,0.0,15.0,12.0,2.0,8.0,0.0,3.0,0.0,6.0,0.0,5156.0
"7",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5156.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5156.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5156.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5156.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5156.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5156.0
"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.0
"2",0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5157.0
"3",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.0
"4",0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5157.0
"5",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.0
"6",0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.0
"7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.0
"1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5158.0
"2",1.0,7.0,12.0,14.0,10.0,13.0,10.0,18.0,28.0,55.0,0.0,5158.0
"3",1.0,4.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,5158.0
"4",1.0,21.0,17.0,15.0,6.0,14.0,2.0,0.0,4.0,28.0,0.0,5158.0
"5",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5158.0
"6",1.0,6.0,7.0,7.0,0.0,3.0,0.0,0.0,1.0,15.0,0.0,5158.0
"7",1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5158.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5158.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5158.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5158.0
"14",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5158.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5158.0
"1",1.0,0.0,0.0,2.0,0.0,10.0,38.0,0.0,0.0,0.0,0.0,5159.0
"2",1.0,1.0,18.0,6.0,14.0,17.0,60.0,0.0,1.0,24.0,0.0,5159.0
"3",1.0,4.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,9.0,0.0,5159.0
"4",1.0,2.0,1.0,4.0,4.0,15.0,14.0,2.0,1.0,5.0,0.0,5159.0
"5",1.0,0.0,0.0,37.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,5159.0
"6",1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,5159.0
"7",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5159.0
"9",1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,5159.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5159.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5159.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5159.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5159.0
"1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5160.0
"2",1.0,9.0,36.0,19.0,33.0,49.0,125.0,63.0,29.0,91.0,0.0,5160.0
"3",1.0,3.0,13.0,0.0,0.0,0.0,2.0,3.0,8.0,6.0,0.0,5160.0
"4",1.0,6.0,19.0,14.0,13.0,4.0,24.0,17.0,12.0,22.0,1.0,5160.0
"5",1.0,0.0,0.0,79.0,0.0,28.0,42.0,0.0,1.0,0.0,0.0,5160.0
"6",1.0,2.0,5.0,2.0,0.0,0.0,2.0,0.0,2.0,9.0,0.0,5160.0
"7",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160.0
"9",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,5160.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160.0
"1",0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5161.0
"2",0.0,2.0,73.0,37.0,16.0,30.0,3.0,0.0,0.0,0.0,0.0,5161.0
"3",0.0,1.0,27.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5161.0
"4",0.0,6.0,51.0,20.0,11.0,7.0,15.0,0.0,0.0,0.0,0.0,5161.0
"5",0.0,0.0,0.0,63.0,42.0,10.0,37.0,0.0,0.0,0.0,0.0,5161.0
"6",0.0,1.0,17.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,5161.0
"7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5161.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5161.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5161.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5161.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5161.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5161.0
"1",1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5162.0
"2",1.0,0.0,69.0,45.0,5.0,37.0,221.0,126.0,292.0,236.0,0.0,5162.0
"3",1.0,0.0,12.0,5.0,0.0,2.0,3.0,5.0,1.0,9.0,0.0,5162.0
"4",1.0,0.0,12.0,14.0,5.0,20.0,22.0,13.0,18.0,19.0,0.0,5162.0
"5",1.0,0.0,0.0,40.0,3.0,74.0,22.0,30.0,34.0,5.0,0.0,5162.0
"6",1.0,0.0,12.0,10.0,4.0,2.0,1.0,2.0,1.0,11.0,0.0,5162.0
"7",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5162.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5162.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5162.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5162.0
"14",1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5162.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5162.0
"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5163.0
"2",0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,5163.0
"3",0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5163.0
"4",0.0,2.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5163.0
"5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5163.0
"6",0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5163.0
"7",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5163.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5163.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5163.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5163.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5163.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5163.0
"1",0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0
"2",0.0,42.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0
"3",0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0
"4",0.0,27.0,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0
"5",0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0
"6",0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0
"7",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0
"14",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0
"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5165.0
"2",0.0,43.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5165.0
"3",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5165.0
"4",0.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5165.0
"5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5165.0
"6",0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5165.0
"7",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5165.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5165.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5165.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5165.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5165.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5165.0
"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5166.0
"2",0.0,18.0,53.0,45.0,1.0,10.0,162.0,78.0,19.0,0.0,0.0,5166.0
"3",0.0,0.0,11.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,5166.0
"4",0.0,23.0,34.0,41.0,1.0,14.0,28.0,19.0,5.0,1.0,0.0,5166.0
"5",0.0,0.0,0.0,126.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,5166.0
"6",0.0,2.0,5.0,8.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,5166.0
"7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5166.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5166.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5166.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5166.0
"14",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5166.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5166.0
"1",1.0,18.0,0.0,25.0,0.0,0.0,6.0,19.0,4.0,0.0,0.0,5167.0
"2",1.0,30.0,0.0,56.0,31.0,8.0,124.0,54.0,63.0,1.0,0.0,5167.0
"3",1.0,10.0,0.0,18.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,5167.0
"4",1.0,18.0,2.0,51.0,16.0,9.0,16.0,17.0,16.0,6.0,0.0,5167.0
"5",1.0,0.0,0.0,39.0,0.0,40.0,0.0,49.0,0.0,0.0,0.0,5167.0
"6",1.0,9.0,0.0,12.0,2.0,0.0,0.0,3.0,3.0,5.0,0.0,5167.0
"7",1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5167.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5167.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5167.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5167.0
"14",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5167.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5167.0
"1",1.0,0.0,0.0,85.0,0.0,0.0,10.0,6.0,0.0,10.0,0.0,5168.0
"2",1.0,0.0,10.0,77.0,0.0,30.0,3.0,39.0,56.0,68.0,0.0,5168.0
"3",1.0,0.0,10.0,11.0,0.0,3.0,4.0,9.0,1.0,24.0,0.0,5168.0
"4",1.0,0.0,19.0,31.0,0.0,17.0,1.0,10.0,10.0,26.0,0.0,5168.0
"5",1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,5168.0
"6",1.0,0.0,7.0,9.0,0.0,8.0,0.0,2.0,6.0,46.0,0.0,5168.0
"7",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5168.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,18.0,0.0,5168.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5168.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5168.0
"14",1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5168.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5168.0
"1",1.0,17.0,24.0,4.0,0.0,0.0,6.0,4.0,7.0,2.0,0.0,5169.0
"2",1.0,16.0,73.0,44.0,39.0,464.0,143.0,185.0,319.0,76.0,0.0,5169.0
"3",1.0,0.0,24.0,2.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,5169.0
"4",1.0,16.0,35.0,22.0,25.0,16.0,20.0,41.0,49.0,33.0,0.0,5169.0
"5",1.0,0.0,0.0,55.0,0.0,53.0,0.0,35.0,38.0,104.0,0.0,5169.0
"6",1.0,5.0,8.0,1.0,2.0,0.0,1.0,11.0,15.0,6.0,0.0,5169.0
"7",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5169.0
"9",1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,5169.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,5169.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5169.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5169.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5169.0
"1",1.0,0.0,42.0,16.0,0.0,0.0,27.0,5.0,0.0,0.0,0.0,5170.0
"2",1.0,64.0,70.0,57.0,11.0,381.0,163.0,136.0,107.0,102.0,0.0,5170.0
"3",1.0,3.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,5170.0
"4",1.0,32.0,19.0,18.0,4.0,23.0,18.0,23.0,16.0,9.0,0.0,5170.0
"5",1.0,0.0,0.0,42.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,5170.0
"6",1.0,7.0,5.0,1.0,0.0,1.0,8.0,4.0,2.0,11.0,0.0,5170.0
"7",1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5170.0
"9",1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5170.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,5170.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5170.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5170.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5170.0
"1",1.0,0.0,27.0,87.0,31.0,61.0,49.0,51.0,43.0,10.0,2.0,5171.0
"2",1.0,12.0,36.0,99.0,21.0,91.0,344.0,80.0,66.0,0.0,0.0,5171.0
"3",1.0,5.0,19.0,6.0,0.0,1.0,5.0,14.0,2.0,0.0,0.0,5171.0
"4",1.0,13.0,58.0,88.0,27.0,32.0,57.0,56.0,26.0,11.0,4.0,5171.0
"5",1.0,0.0,38.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,5171.0
"6",1.0,4.0,10.0,8.0,0.0,0.0,1.0,12.0,15.0,0.0,0.0,5171.0
"7",1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5171.0
"9",1.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,5171.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5171.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5171.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5171.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5171.0
"1",1.0,1.0,0.0,0.0,3.0,14.0,15.0,0.0,7.0,20.0,0.0,5172.0
"2",1.0,51.0,14.0,45.0,16.0,122.0,122.0,139.0,68.0,20.0,0.0,5172.0
"3",1.0,6.0,0.0,5.0,1.0,2.0,9.0,0.0,5.0,4.0,0.0,5172.0
"4",1.0,26.0,10.0,22.0,15.0,14.0,32.0,12.0,10.0,14.0,0.0,5172.0
"5",1.0,0.0,0.0,50.0,0.0,36.0,33.0,0.0,36.0,0.0,0.0,5172.0
"6",1.0,4.0,3.0,1.0,0.0,0.0,5.0,2.0,4.0,2.0,0.0,5172.0
"7",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5172.0
"9",1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,5172.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,5172.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5172.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5172.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5172.0
"1",0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0
"2",0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0
"3",0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0
"4",0.0,15.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0
"5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0
"6",0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0
"7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0
