,TimePeriod,Act1,Act2,Act3,Act4,Act5,Act6,Act7,Act8,Act9,Act10,Act11,Act12
14531,T1,0.0,420.0,33.0,60.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
14532,T2,28.0,85.0,39.0,76.0,39.0,14.0,1.0,5.0,0.0,0.0,1.0,0.0
14533,T3,0.0,343.0,1.0,14.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14534,T4,33.0,114.0,4.0,32.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0
14535,T5,11.0,184.0,3.0,23.0,0.0,8.0,0.0,5.0,4.0,0.0,0.0,0.0
14536,T6,0.0,200.0,1.0,28.0,31.0,3.0,0.0,2.0,8.0,0.0,0.0,0.0
14537,T7,0.0,81.0,6.0,32.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
14538,T8,0.0,0.0,1.0,9.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0
14539,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14540,T0,63.0,11.0,0.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14541,T1,73.0,76.0,12.0,57.0,26.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0
14542,T2,26.0,29.0,6.0,28.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14543,T3,4.0,11.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14544,T4,27.0,13.0,4.0,18.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14545,T5,44.0,175.0,10.0,38.0,16.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
14546,T6,25.0,201.0,2.0,40.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0
14547,T7,39.0,69.0,5.0,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
14548,T8,29.0,43.0,7.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
14549,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14550,T0,16.0,48.0,1.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
14551,T1,29.0,181.0,24.0,70.0,0.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0
14552,T2,65.0,117.0,22.0,75.0,51.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0
14553,T3,31.0,112.0,4.0,39.0,39.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14554,T4,202.0,127.0,27.0,104.0,0.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0
14555,T5,155.0,166.0,5.0,62.0,76.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0
14556,T6,58.0,239.0,17.0,244.0,0.0,6.0,1.0,2.0,6.0,0.0,0.0,0.0
14557,T7,108.0,277.0,14.0,64.0,78.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0
14558,T8,113.0,158.0,4.0,75.0,0.0,17.0,0.0,35.0,0.0,0.0,1.0,0.0
14559,T9,6.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14560,T0,6.0,29.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14561,T1,0.0,37.0,5.0,21.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0
14562,T2,0.0,21.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14563,T3,0.0,42.0,2.0,23.0,27.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0
14564,T4,14.0,295.0,11.0,31.0,62.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
14565,T5,6.0,130.0,2.0,25.0,26.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0
14566,T6,17.0,136.0,2.0,31.0,0.0,5.0,0.0,1.0,11.0,0.0,0.0,0.0
14567,T7,6.0,33.0,4.0,15.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
14568,T8,2.0,108.0,1.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
14569,T9,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14570,T0,2.0,48.0,0.0,32.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14571,T1,0.0,28.0,11.0,28.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
14572,T2,0.0,14.0,14.0,29.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
14573,T3,0.0,14.0,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14574,T4,0.0,46.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14575,T5,3.0,40.0,4.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14576,T6,0.0,24.0,7.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14577,T7,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14578,T8,9.0,0.0,14.0,26.0,25.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0
14579,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14580,T0,20.0,97.0,10.0,22.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0
14581,T1,6.0,182.0,9.0,40.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14582,T2,8.0,102.0,5.0,31.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
14583,T3,0.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14584,T4,0.0,348.0,13.0,39.0,28.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0
14585,T5,13.0,233.0,9.0,43.0,37.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0
14586,T6,0.0,120.0,5.0,30.0,0.0,7.0,0.0,7.0,10.0,0.0,0.0,0.0
14587,T7,0.0,60.0,6.0,20.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0
14588,T8,0.0,30.0,3.0,15.0,38.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
14589,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14590,T0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14591,T1,0.0,7.0,3.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14592,T2,30.0,12.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14593,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14594,T4,18.0,5.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14595,T5,10.0,18.0,1.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14596,T6,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14597,T7,41.0,7.0,7.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
14598,T8,34.0,4.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14599,T9,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14600,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14601,T1,0.0,25.0,2.0,16.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
14602,T2,13.0,67.0,8.0,34.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14603,T3,0.0,15.0,0.0,14.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
14604,T4,2.0,316.0,5.0,29.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14605,T5,0.0,81.0,1.0,9.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
14606,T6,0.0,23.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14607,T7,0.0,241.0,13.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
14608,T8,0.0,82.0,1.0,12.0,66.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
14609,T9,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14610,T0,21.0,50.0,22.0,37.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0
14611,T1,7.0,42.0,2.0,51.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14612,T2,5.0,17.0,1.0,16.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14613,T3,22.0,155.0,5.0,26.0,27.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
14614,T4,22.0,103.0,8.0,46.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
14615,T5,26.0,184.0,4.0,51.0,49.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
14616,T6,13.0,220.0,2.0,49.0,35.0,12.0,0.0,0.0,10.0,0.0,1.0,0.0
14617,T7,2.0,2.0,3.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14618,T8,26.0,42.0,10.0,42.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0
14619,T9,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14620,T0,24.0,77.0,12.0,45.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
14621,T1,7.0,49.0,10.0,63.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0
14622,T2,33.0,44.0,15.0,56.0,82.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0
14623,T3,0.0,253.0,10.0,29.0,33.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
14624,T4,16.0,262.0,11.0,73.0,0.0,22.0,0.0,5.0,3.0,0.0,6.0,0.0
14625,T5,24.0,407.0,26.0,106.0,29.0,15.0,0.0,11.0,0.0,0.0,1.0,0.0
14626,T6,9.0,239.0,4.0,76.0,0.0,6.0,0.0,9.0,4.0,0.0,3.0,0.0
14627,T7,16.0,280.0,25.0,93.0,0.0,15.0,0.0,10.0,0.0,0.0,5.0,0.0
14628,T8,27.0,94.0,4.0,79.0,95.0,12.0,0.0,5.0,0.0,0.0,1.0,0.0
14629,T9,0.0,7.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14630,T0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14631,T1,6.0,85.0,7.0,23.0,0.0,15.0,2.0,0.0,0.0,0.0,1.0,0.0
14632,T2,0.0,6.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14633,T3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14634,T4,0.0,6.0,1.0,8.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14635,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14636,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14637,T7,0.0,18.0,4.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
14638,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14639,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14640,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14641,T1,0.0,25.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
14642,T2,8.0,133.0,9.0,68.0,14.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0
14643,T3,0.0,16.0,2.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14644,T4,0.0,24.0,8.0,34.0,31.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
14645,T5,0.0,113.0,24.0,39.0,44.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
14646,T6,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14647,T7,0.0,82.0,15.0,26.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
14648,T8,34.0,74.0,2.0,23.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
14649,T9,23.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14650,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14651,T1,56.0,54.0,20.0,28.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
14652,T2,7.0,34.0,9.0,28.0,33.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
14653,T3,5.0,38.0,1.0,8.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14654,T4,0.0,91.0,7.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14655,T5,8.0,78.0,0.0,13.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0
14656,T6,11.0,85.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14657,T7,0.0,57.0,5.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14658,T8,13.0,54.0,3.0,17.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
14659,T9,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14660,T0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14661,T1,0.0,30.0,2.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14662,T2,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14663,T3,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14664,T4,0.0,70.0,0.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14665,T5,0.0,48.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14666,T6,0.0,38.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14667,T7,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14668,T8,4.0,25.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14669,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14670,T0,203.0,34.0,27.0,137.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
14671,T1,293.0,132.0,30.0,288.0,37.0,52.0,1.0,4.0,0.0,0.0,16.0,0.0
14672,T2,64.0,88.0,7.0,156.0,0.0,38.0,1.0,26.0,0.0,0.0,0.0,0.0
14673,T3,25.0,160.0,10.0,55.0,33.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
14674,T4,61.0,171.0,8.0,129.0,0.0,4.0,0.0,2.0,4.0,0.0,1.0,0.0
14675,T5,19.0,117.0,8.0,51.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14676,T6,11.0,103.0,0.0,48.0,0.0,5.0,0.0,3.0,9.0,0.0,0.0,0.0
14677,T7,2.0,84.0,9.0,44.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
14678,T8,33.0,19.0,2.0,35.0,26.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
14679,T9,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14680,T0,0.0,8.0,8.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
14681,T1,0.0,406.0,20.0,57.0,56.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
14682,T2,0.0,1.0,7.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14683,T3,5.0,20.0,0.0,15.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
14684,T4,2.0,562.0,4.0,28.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14685,T5,0.0,136.0,10.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14686,T6,0.0,68.0,0.0,8.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14687,T7,2.0,401.0,3.0,29.0,35.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
14688,T8,18.0,94.0,7.0,15.0,0.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0
14689,T9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14690,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14691,T1,10.0,13.0,3.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
14692,T2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14693,T3,0.0,14.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14694,T4,0.0,53.0,6.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14695,T5,0.0,7.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14696,T6,0.0,16.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14697,T7,0.0,29.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14698,T8,0.0,44.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14699,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14700,T0,0.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14701,T1,10.0,64.0,7.0,34.0,1.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0
14702,T2,16.0,28.0,2.0,23.0,43.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
14703,T3,0.0,29.0,4.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14704,T4,25.0,69.0,6.0,18.0,28.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
14705,T5,23.0,176.0,3.0,41.0,31.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0
14706,T6,28.0,129.0,2.0,30.0,0.0,3.0,0.0,4.0,10.0,0.0,0.0,0.0
14707,T7,57.0,55.0,5.0,29.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
14708,T8,106.0,116.0,6.0,51.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0
14709,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14710,T0,3.0,3.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14711,T1,15.0,71.0,20.0,22.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0
14712,T2,5.0,65.0,4.0,28.0,40.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
14713,T3,0.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
14714,T4,6.0,202.0,3.0,28.0,31.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0
14715,T5,17.0,130.0,10.0,26.0,33.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0
14716,T6,0.0,64.0,5.0,17.0,0.0,1.0,1.0,0.0,7.0,0.0,6.0,0.0
14717,T7,6.0,47.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
14718,T8,50.0,167.0,28.0,37.0,65.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0
14719,T9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14720,T0,1.0,2.0,5.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14721,T1,161.0,148.0,26.0,136.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
14722,T2,84.0,72.0,7.0,79.0,195.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
14723,T3,20.0,13.0,2.0,21.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14724,T4,22.0,145.0,5.0,40.0,34.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0
14725,T5,17.0,82.0,2.0,31.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
14726,T6,13.0,95.0,6.0,39.0,69.0,6.0,0.0,8.0,6.0,0.0,0.0,0.0
14727,T7,7.0,31.0,3.0,19.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
14728,T8,1.0,32.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14729,T9,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14730,T0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14731,T1,0.0,77.0,19.0,71.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
14732,T2,22.0,71.0,23.0,79.0,80.0,15.0,4.0,0.0,0.0,0.0,1.0,0.0
14733,T3,0.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14734,T4,9.0,59.0,2.0,24.0,34.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
14735,T5,5.0,114.0,7.0,24.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14736,T6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14737,T7,3.0,118.0,0.0,11.0,28.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
14738,T8,9.0,58.0,6.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
14739,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14740,T0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14741,T1,122.0,164.0,26.0,108.0,0.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0
14742,T2,127.0,61.0,19.0,52.0,33.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
14743,T3,13.0,31.0,0.0,20.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
14744,T4,53.0,164.0,13.0,62.0,28.0,8.0,2.0,10.0,0.0,0.0,1.0,0.0
14745,T5,58.0,184.0,18.0,46.0,0.0,38.0,2.0,2.0,3.0,0.0,3.0,0.0
14746,T6,3.0,172.0,8.0,30.0,31.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0
14747,T7,66.0,103.0,9.0,37.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
14748,T8,231.0,100.0,6.0,59.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0
14749,T9,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14750,T0,0.0,7.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14751,T1,10.0,25.0,15.0,30.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0
14752,T2,3.0,19.0,18.0,45.0,14.0,21.0,2.0,4.0,0.0,0.0,0.0,0.0
14753,T3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14754,T4,0.0,9.0,5.0,12.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
14755,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14756,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14757,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14758,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14759,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14760,T0,0.0,21.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14761,T1,0.0,73.0,17.0,58.0,1.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0
14762,T2,1.0,76.0,11.0,40.0,47.0,9.0,0.0,3.0,0.0,0.0,1.0,0.0
14763,T3,12.0,18.0,2.0,27.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
14764,T4,4.0,27.0,9.0,25.0,41.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0
14765,T5,0.0,14.0,3.0,7.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14766,T6,0.0,5.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14767,T7,0.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14768,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14769,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14770,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14771,T1,35.0,88.0,17.0,53.0,0.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0
14772,T2,0.0,58.0,1.0,35.0,122.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14773,T3,0.0,27.0,0.0,12.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14774,T4,0.0,16.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14775,T5,0.0,163.0,2.0,19.0,32.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0
14776,T6,0.0,119.0,1.0,20.0,47.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
14777,T7,0.0,13.0,6.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
14778,T8,0.0,90.0,2.0,33.0,77.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0
14779,T9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14780,T0,14.0,7.0,1.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14781,T1,180.0,606.0,31.0,152.0,53.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0
14782,T2,24.0,37.0,11.0,42.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
14783,T3,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14784,T4,18.0,247.0,0.0,27.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14785,T5,5.0,205.0,3.0,22.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0
14786,T6,0.0,268.0,0.0,13.0,30.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
14787,T7,36.0,198.0,6.0,34.0,31.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
14788,T8,24.0,239.0,3.0,25.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
